Supplier Name,F PEPESTHR - PEPSI BOTTLING CO OF ESTHERVILLE,,,,,,,,,,,,,,,,,,,,
Supplier Xref,PEPESTHR,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_12000002243,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,29.1,0,2019-06-01,2075-12-31,,
_12000002304,PEPSI 2L,13990,13990,,,,a,901 03 000,Case,8,,,u,_012000002304,Master,0,0,1900-01-01,2075-12-31,,
_12000002304,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000002304,,,,,,,,,,,,,,,MG Vets Oil Co,12.43,0,2019-06-01,2075-12-31,,
_12000002304,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,12.43,0,2019-06-01,2075-12-31,,
_12000002311,PEPSI DT 2L,13992,13992,,,,a,901 03 000,Case,8,,,u,_012000002311,Master,0,0,1900-01-01,2075-12-31,,
_12000002311,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000002311,,,,,,,,,,,,,,,MG Vets Oil Co,12.43,0,2019-06-01,2075-12-31,,
_12000002311,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,12.43,0,2019-06-01,2075-12-31,,
_12000002335,MT DEW 2L,13989,13989,,,,a,901 03 000,Case,8,,,u,_012000002335,Master,0,0,1900-01-01,2075-12-31,,
_12000002335,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000002335,,,,,,,,,,,,,,,MG Vets Oil Co,12.43,0,2019-06-01,2075-12-31,,
_12000002335,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,12.43,0,2019-06-01,2075-12-31,,
_12000002465,PEPSI ONE 20Z,36000011,36000011,,,,a,901 04 000,Case,24,,,u,_012000002465,Master,0,0,1900-01-01,2075-12-31,,
_12000002465,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000002465,,,,,,,,,,,,,,,MG Vets Oil Co,29.1,0,2019-06-01,2075-12-31,,
_12000002465,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,29.1,0,2019-06-01,2075-12-31,,
_12000002731,LIP BRISK LEMONADE 20z,1063776,1063776,,,,a,901 04B 000,Case,24,,,u,_012000002731,Master,0,0,1900-01-01,2075-12-31,,
_12000002731,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000002731,,,,,,,,,,,,,,,MG Vets Oil Co,20.98,0,2019-06-01,2075-12-31,,
_12000002731,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,20.98,0,2019-06-01,2075-12-31,,
_12000002946,PEPSI 1L,16847,16847,,,,a,901 05 000,Case,15,,,u,_012000002946,Master,0,0,1900-01-01,2075-12-31,,
_12000002946,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000002946,,,,,,,,,,,,,,,MG Vets Oil Co,20.8,0,2019-06-01,2075-12-31,,
_12000002946,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,20.8,0,2019-06-01,2075-12-31,,
_12000002953,PEPSI DT 1L,16846,16846,,,,a,901 05 000,Case,15,,,u,_012000002953,Master,0,0,1900-01-01,2075-12-31,,
_12000002953,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000002953,,,,,,,,,,,,,,,MG Vets Oil Co,20.8,0,2019-06-01,2075-12-31,,
_12000002953,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,20.8,0,2019-06-01,2075-12-31,,
_12000002973,PROPEL ZERO BLK CHRY 20z,32006631,32006631,,,,a,601 13 000,Case,24,,,u,_052000002973,Master,0,0,1900-01-01,2075-12-31,,
_12000002973,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000002973,,,,,,,,,,,,,,,MG Vets Oil Co,21.51,0,2019-06-01,2075-12-31,,
_12000002973,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,21.51,0,2019-06-01,2075-12-31,,
_12000002977,MT DEW 1L,17471,17471,,,,a,901 05 000,Case,15,,,u,_012000002977,Master,0,0,1900-01-01,2075-12-31,,
_12000002977,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000002977,,,,,,,,,,,,,,,MG Vets Oil Co,20.8,0,2019-06-01,2075-12-31,,
_12000002977,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,20.8,0,2019-06-01,2075-12-31,,
_12000003110,PEPSI WLD CHRY 2L,17675,17675,,,,a,901 03 000,Case,8,,,u,_012000003110,Master,0,0,1900-01-01,2075-12-31,,
_12000003110,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000003110,,,,,,,,,,,,,,,MG Vets Oil Co,12.43,0,2019-06-01,2075-12-31,,
_12000003110,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,12.43,0,2019-06-01,2075-12-31,,
_12000003189,MT DEW DT 1L,23727,23727,,,,a,901 05 000,Case,15,,,u,_012000003189,Master,0,0,1900-01-01,2075-12-31,,
_12000003189,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000003189,,,,,,,,,,,,,,,MG Vets Oil Co,20.8,0,2019-06-01,2075-12-31,,
_12000003189,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,20.8,0,2019-06-01,2075-12-31,,
_12000003417,PEPSI WLD CHRY DT 2L,22615,22615,,,,a,901 03 000,Case,8,,,u,_012000003417,Master,0,0,1900-01-01,2075-12-31,,
_12000003417,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000003417,,,,,,,,,,,,,,,MG Vets Oil Co,12.43,0,2019-06-01,2075-12-31,,
_12000003417,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,12.43,0,2019-06-01,2075-12-31,,
_12000003554,STARBUCKS FRAPP COFFEE LF 9.5z,53581,53581,,,,a,601 11B 000,Case,12,,,u,_012000003554,Master,0,0,1900-01-01,2075-12-31,,
_12000003554,,,,,,,,,,,,,u,_012000101519,Franchise,0,0,2019-06-01,2075-12-31,,
_12000003554,,,,,,,,,,,,,,,MG Vets Oil Co,18.6,0,2019-06-01,2075-12-31,,
_12000003554,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,18.6,0,2019-06-01,2075-12-31,,
_12000003691,LIP BRSK LMN 20z NR,36473,36473,,,,a,901 04B 000,Case,24,,,u,_012000003691,Master,0,0,1900-01-01,2075-12-31,,
_12000003691,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000003691,,,,,,,,,,,,,,,MG Vets Oil Co,20.98,0,2019-06-01,2075-12-31,,
_12000003691,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,20.98,0,2019-06-01,2075-12-31,,
_12000004100,STARBUCKS FRAPP VANILLA 9.5z,64740,64740,,,,a,601 11B 000,Case,12,,,u,_012000004100,Master,0,0,1900-01-01,2075-12-31,,
_12000004100,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000004100,,,,,,,,,,,,,,,MG Vets Oil Co,18.6,0,2019-06-01,2075-12-31,,
_12000004100,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,18.6,0,2019-06-01,2075-12-31,,
_12000004438,PEPSI 12z LN GLS NR ,1053643,1053643,,,,a,901 08 010,Case,24,,,u,_012000004438,Master,0,0,1900-01-01,2075-12-31,,
_12000004438,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000004438,,,,,,,,,,,,,,,MG Vets Oil Co,24.9,0,2019-06-01,2075-12-31,,
_12000004438,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,24.9,0,2019-06-01,2075-12-31,,
_12000004452,MT DEW 12z LN GLS NR,1053644,1053644,,,,a,901 08 010,Case,24,,,u,_012000004452,Master,0,0,1900-01-01,2075-12-31,,
_12000004452,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000004452,,,,,,,,,,,,,,,MG Vets Oil Co,24.9,0,2019-06-01,2075-12-31,,
_12000004452,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,24.9,0,2019-06-01,2075-12-31,,
_12000004520,STARBUCKS FRAPP MOCHA 13.7z,139686,139686,,,,a,601 11B 000,Case,12,,,u,_012000004520,Master,0,0,1900-01-01,2075-12-31,,
_12000004520,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000004520,,,,,,,,,,,,,,,MG Vets Oil Co,20.5,0,2019-06-01,2075-12-31,,
_12000004520,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,20.5,0,2019-06-01,2075-12-31,,
_12000004926,PEPSI CF 2L,13991,13991,,,,a,901 03 000,Case,8,,,u,_012000004926,Master,0,0,1900-01-01,2075-12-31,,
_12000004926,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000004926,,,,,,,,,,,,,,,MG Vets Oil Co,12.43,0,2019-06-01,2075-12-31,,
_12000004926,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,12.43,0,2019-06-01,2075-12-31,,
_12000004964,PEPSI CF DT 2L,13993,13993,,,,a,901 03 000,Case,8,,,u,_012000004964,Master,0,0,1900-01-01,2075-12-31,,
_12000004964,,,,,,,,,,,,,,,Franchise,0,0,2019-06-01,2075-12-31,,
_12000004964,,,,,,,,,,,,,,,MG Vets Oil Co,12.43,0,2019-06-01,2075-12-31,,
_12000004964,,,,,,,,,,,,,,,SD Kath Fuel Oil Service Co,12.43,0,2019-06-01,2075-12-31,,
