Supplier Name,F EILEENS - EILEEN'S CANDIES,,,,,,,,,,,,,,,,,,,,
Supplier Xref,EILEENS,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Product Code,Item Name,Xref Code,Linked Item Xref Code,Formula #1,Formula #2,Description,Status,Supplier Item Group,Supplier Package UOM,Package Qty,Availability Start Date,Availability End Date,Barcode Type,Barcode Number,Cost Level,Package Cost,Allowance,Start Date,End Date,,
_19752,EILLIENS JUMBO,36000899,36000899,,,,a,601 02 000,Case,2,,,u,_034952555424,Master,0,0,1900-01-01,2075-12-31,,
_19752,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_19752,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.75,0,2019-04-09,2075-12-31,,
_19753,EILLIENS BIRD E,36000836,36000836,,,,a,601 02 000,Case,2,,,u,_034952555448,Master,0,0,1900-01-01,2075-12-31,,
_19753,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_19753,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.75,0,2019-04-09,2075-12-31,,
_19754,EILLIENS SPECKL,36000937,36000937,,,,a,601 02 000,Case,2,,,u,_034952558135,Master,0,0,1900-01-01,2075-12-31,,
_19754,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_19754,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.75,0,2019-04-09,2075-12-31,,
_19755,EILLIENS CRISP,36000874,36000874,,,,a,601 02 000,Case,2,,,u,_034952563160,Master,0,0,1900-01-01,2075-12-31,,
_19755,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_19755,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.75,0,2019-04-09,2075-12-31,,
_19756,EILLIENS EASTER,36000880,36000880,,,,a,601 02 000,Case,12,,,u,_034952561531,Master,0,0,1900-01-01,2075-12-31,,
_19756,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_19756,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.14,0,2019-04-09,2075-12-31,,
_19757,EILLIENS CANDY,36000851,36000851,,,,a,601 02 000,Case,2,,,u,_034952560558,Master,0,0,1900-01-01,2075-12-31,,
_19757,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_19757,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.75,0,2019-04-09,2075-12-31,,
_19758,EILLIENS MARSHM,36000907,36000907,,,,a,601 02 000,Case,2,,,u,_034952576283,Master,0,0,1900-01-01,2075-12-31,,
_19758,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_19758,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.75,0,2019-04-09,2075-12-31,,
_19759,EILLIENS MALTIE,36000905,36000905,,,,a,601 02 000,Case,2,,,u,_034952555400,Master,0,0,1900-01-01,2075-12-31,,
_19759,,,,,,,,,,,,,,,Franchise,0,0,1900-01-01,2075-12-31,,
_19759,,,,,,,,,,,,,,,SSK Skoglund Oil Co,0.75,0,2019-04-09,2075-12-31,,
_19966,EILLIENS BLACK,36000838,36000838,,,,a,601 02 000,Case,2,,,u,_034952557992,Master,0,0,1900-01-01,2075-12-31,,
