specialXRefID,specialName,specialReceiptText,priorityRanking,requiresLoyalty,startDate,endDate,status,retailItemGroupName,minimumIdentifier,minimumValue,discountType,discountValue,taxReduced
1156350,1005-Loy CamNew $4 OFF-7,Loy CamNew $4 OFF,15,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,7.0000,Price Discount,4.0000,y
1156440,1005-Loy CamNew $4.00 OFF-12,Loy CamNew $4.00 OFF,10,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,12.0000,Price Discount,4.0000,y
1156441,1005-Loy CamNew $4.00 OFF-13,Loy CamNew $4.00 OFF,9,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,13.0000,Price Discount,4.0000,y
1156184,1005-Loy CamNew $4.20 OFF-16,Loy CamNew $4.20 OFF-16,6,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,16.0000,Price Discount,4.2000,y
1156185,1005-Loy CamNew $4.20 OFF-17,Loy CamNew $4.20 OFF-17,5,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,17.0000,Price Discount,4.2000,y
1156309,1005-Loy CamNew $4.30 OFF-6,Loy CamNew $4.30 OFF,16,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,6.0000,Price Discount,4.3000,y
1156310,1005-Loy CamNew $4.30 OFF-7,Loy CamNew $4.30 OFF,15,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,7.0000,Price Discount,4.3000,y
1156419,1005-Loy CamNew $4.50 OFF-10,Loy CamNew $4.50 OFF,12,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,10.0000,Price Discount,4.5000,y
1156420,1005-Loy CamNew $4.50 OFF-11,Loy CamNew $4.50 OFF,11,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,11.0000,Price Discount,4.5000,y
1156442,1005-Loy CamNew $4.50 OFF-14,Loy CamNew $4.50 OFF,8,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,14.0000,Price Discount,4.5000,y
1156443,1005-Loy CamNew $4.50 OFF-15,Loy CamNew $4.50 OFF,7,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,15.0000,Price Discount,4.5000,y
1156186,1005-Loy CamNew $4.60 OFF-18,Loy CamNew $4.60 OFF-18,4,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,18.0000,Price Discount,4.6000,y
1156187,1005-Loy CamNew $4.60 OFF-19,Loy CamNew $4.60 OFF-19,3,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,19.0000,Price Discount,4.6000,y
1156378,1005-Loy CamNew $4.60 OFF-8,Loy CamNew $4.60 OFF,14,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,8.0000,Price Discount,4.6000,y
1156379,1005-Loy CamNew $4.60 OFF-9,Loy CamNew $4.60 OFF,13,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,9.0000,Price Discount,4.6000,y
1156351,1005-Loy CamNew $5 OFF-8,Loy CamNew $5 OFF,14,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,8.0000,Price Discount,5.0000,y
1156352,1005-Loy CamNew $5 OFF-9,Loy CamNew $5 OFF,13,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,9.0000,Price Discount,5.0000,y
1156444,1005-Loy CamNew $5.00 OFF-16,Loy CamNew $5.00 OFF,6,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,16.0000,Price Discount,5.0000,y
1156445,1005-Loy CamNew $5.00 OFF-17,Loy CamNew $5.00 OFF,5,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,17.0000,Price Discount,5.0000,y
1156188,1005-Loy CamNew $5.00 OFF-20,Loy CamNew $5.00 OFF-20,2,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,20.0000,Price Discount,5.0000,y
1156421,1005-Loy CamNew $5.20 OFF-12,Loy CamNew $5.20 OFF,10,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,12.0000,Price Discount,5.2000,y
1156422,1005-Loy CamNew $5.20 OFF-13,Loy CamNew $5.20 OFF,9,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,13.0000,Price Discount,5.2000,y
1156311,1005-Loy CamNew $5.40 OFF-8,Loy CamNew $5.40 OFF,14,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,8.0000,Price Discount,5.4000,y
1156312,1005-Loy CamNew $5.40 OFF-9,Loy CamNew $5.40 OFF,13,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,9.0000,Price Discount,5.4000,y
1156380,1005-Loy CamNew $5.50 OFF-10,Loy CamNew $5.50 OFF,12,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,10.0000,Price Discount,5.5000,y
1156381,1005-Loy CamNew $5.50 OFF-11,Loy CamNew $5.50 OFF,11,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,11.0000,Price Discount,5.5000,y
1156446,1005-Loy CamNew $5.50 OFF-18,Loy CamNew $5.50 OFF,4,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,18.0000,Price Discount,5.5000,y
1156447,1005-Loy CamNew $5.50 OFF-19,Loy CamNew $5.50 OFF,3,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,19.0000,Price Discount,5.5000,y
1156423,1005-Loy CamNew $5.90 OFF-14,Loy CamNew $5.90 OFF,8,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,14.0000,Price Discount,5.9000,y
1156424,1005-Loy CamNew $5.90 OFF-15,Loy CamNew $5.90 OFF,7,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,15.0000,Price Discount,5.9000,y
1156353,1005-Loy CamNew $6 OFF-10,Loy CamNew $6 OFF,12,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,10.0000,Price Discount,6.0000,y
1156354,1005-Loy CamNew $6 OFF-11,Loy CamNew $6 OFF,11,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,11.0000,Price Discount,6.0000,y
1156448,1005-Loy CamNew $6.00 OFF-20,Loy CamNew $6.00 OFF,2,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,20.0000,Price Discount,6.0000,y
1156382,1005-Loy CamNew $6.40 OFF-12,Loy CamNew $6.40 OFF,10,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,12.0000,Price Discount,6.4000,y
1156383,1005-Loy CamNew $6.40 OFF-13,Loy CamNew $6.40 OFF,9,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,13.0000,Price Discount,6.4000,y
1156313,1005-Loy CamNew $6.50 OFF-10,Loy CamNew $6.50 OFF,12,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,10.0000,Price Discount,6.5000,y
1156314,1005-Loy CamNew $6.50 OFF-11,Loy CamNew $6.50 OFF,11,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,11.0000,Price Discount,6.5000,y
1156425,1005-Loy CamNew $6.60 OFF-16,Loy CamNew $6.60 OFF,6,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,16.0000,Price Discount,6.6000,y
1156426,1005-Loy CamNew $6.60 OFF-17,Loy CamNew $6.60 OFF,5,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,17.0000,Price Discount,6.6000,y
1156355,1005-Loy CamNew $7 OFF-12,Loy CamNew $7 OFF,10,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,12.0000,Price Discount,7.0000,y
1156356,1005-Loy CamNew $7 OFF-13,Loy CamNew $7 OFF,9,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,13.0000,Price Discount,7.0000,y
1156384,1005-Loy CamNew $7.30 OFF-14,Loy CamNew $7.30 OFF,8,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,14.0000,Price Discount,7.3000,y
1156385,1005-Loy CamNew $7.30 OFF-15,Loy CamNew $7.30 OFF,7,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,15.0000,Price Discount,7.3000,y
1156427,1005-Loy CamNew $7.30 OFF-18,Loy CamNew $7.30 OFF,4,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,18.0000,Price Discount,7.3000,y
1156428,1005-Loy CamNew $7.30 OFF-19,Loy CamNew $7.30 OFF,3,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,19.0000,Price Discount,7.3000,y
1156315,1005-Loy CamNew $7.60 OFF-12,Loy CamNew $7.60 OFF,10,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,12.0000,Price Discount,7.6000,y
1156316,1005-Loy CamNew $7.60 OFF-13,Loy CamNew $7.60 OFF,9,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,13.0000,Price Discount,7.6000,y
1156357,1005-Loy CamNew $8 OFF-14,Loy CamNew $8 OFF,8,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,14.0000,Price Discount,8.0000,y
1156358,1005-Loy CamNew $8 OFF-15,Loy CamNew $8 OFF,7,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,15.0000,Price Discount,8.0000,y
1156429,1005-Loy CamNew $8.00 OFF-20,Loy CamNew $8.00 OFF,2,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,20.0000,Price Discount,8.0000,y
1156386,1005-Loy CamNew $8.20 OFF-16,Loy CamNew $8.20 OFF,6,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,16.0000,Price Discount,8.2000,y
1156387,1005-Loy CamNew $8.20 OFF-17,Loy CamNew $8.20 OFF,5,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,17.0000,Price Discount,8.2000,y
1156317,1005-Loy CamNew $8.70 OFF-14,Loy CamNew $8.70 OFF,8,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,14.0000,Price Discount,8.7000,y
1156318,1005-Loy CamNew $8.70 OFF-15,Loy CamNew $8.70 OFF,7,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,15.0000,Price Discount,8.7000,y
1156359,1005-Loy CamNew $9 OFF-16,Loy CamNew $9 OFF,6,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,16.0000,Price Discount,9.0000,y
1156361,1005-Loy CamNew $9 OFF-17,Loy CamNew $9 OFF,5,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,17.0000,Price Discount,9.0000,y
1156388,1005-Loy CamNew $9.10 OFF-18,Loy CamNew $9.10 OFF,4,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,18.0000,Price Discount,9.1000,y
1156390,1005-Loy CamNew $9.10 OFF-19,Loy CamNew $9.10 OFF,3,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,19.0000,Price Discount,9.1000,y
1156320,1005-Loy CamNew $9.80 OFF-17,Loy CamNew $9.80 OFF,5,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,17.0000,Price Discount,9.8000,y
1156362,1005-Loy CamNew$10 OFF-18,Loy CamNew$10 OFF,4,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,18.0000,Price Discount,10.0000,y
1156321,1005-Loy CamNew$10.90 OFF-18,Loy CamNew$10.90 OFF,4,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,18.0000,Price Discount,10.9000,y
1156319,1005-Loy CamNew$9.80 OFF-16,Loy CamNew$9.80 OFF,6,y,2018-11-01,2018-12-26,y,CAMEL NEWPORT LOYALTY,Quantity,16.0000,Price Discount,9.8000,y
1153373,1005LOYNPT/CAM B2$2.80OFF -19,1005LOYNPT/CAM B2$2.80OFF,2,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,17.0000,Price Discount,1.8000,n
1153373,1005LOYNPT/CAM B2$2.80OFF -19,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153383,1005LOYNPT/CAM B2$3.70OFF-19,1005LOYNPT/CAM B2$3.70OFF,2,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153383,1005LOYNPT/CAM B2$3.70OFF-19,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,17.0000,Price Discount,2.7000,y
1153375,1005LOYNPT/CAM B2$5.50OFF-19,1005LOYNPT/CAM B2$5.50OFF,2,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153375,1005LOYNPT/CAM B2$5.50OFF-19,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,17.0000,Price Discount,4.5000,y
1153328,1005LOYNPT/CAM B2G$1.20OFF -2,1005LOYNPT/CAM B2G$1.20OFF,19,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,1.0000,Price Discount,1.0000,y
1153328,1005LOYNPT/CAM B2G$1.20OFF -2,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,1.0000,Price Discount,.2000,y
1153330,1005LOYNPT/CAM B2G$1.20OFF -3,1005LOYNPT/CAM B2G$1.20OFF,18,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153330,1005LOYNPT/CAM B2G$1.20OFF -3,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,1.0000,Price Discount,.2000,y
1153331,1005LOYNPT/CAM B2G$1.30OFF -2,1005LOYNPT/CAM B2G$1.30OFF,19,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,1.0000,Price Discount,1.0000,y
1153331,1005LOYNPT/CAM B2G$1.30OFF -2,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,1.0000,Price Discount,.3000,y
1153335,1005LOYNPT/CAM B2G$1.30OFF -3,1005LOYNPT/CAM B2G$1.30OFF,18,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153335,1005LOYNPT/CAM B2G$1.30OFF -3,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,1.0000,Price Discount,.3000,y
1153332,1005LOYNPT/CAM B2G$1.40OFF -4,CAM/NEWPORT LOYALTY B2G$1,17,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153332,1005LOYNPT/CAM B2G$1.40OFF -4,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,.4000,y
1153334,1005LOYNPT/CAM B2G$1.40OFF -5,1005LOYNPT/CAM B2G$1.40OFF,16,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153334,1005LOYNPT/CAM B2G$1.40OFF -5,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,3.0000,Price Discount,.4000,y
1153329,1005LOYNPT/CAM B2G$1.50OFF -2,1005LOYNPT/CAM B2G$1.50OFF,19,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,1.0000,Price Discount,1.0000,y
1153329,1005LOYNPT/CAM B2G$1.50OFF -2,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,1.0000,Price Discount,.5000,y
1153339,1005LOYNPT/CAM B2G$1.50OFF -3,1005LOYNPT/CAM B2G$1.50OFF,18,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153339,1005LOYNPT/CAM B2G$1.50OFF -3,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,1.0000,Price Discount,.5000,y
1153341,1005LOYNPT/CAM B2G$1.60OFF -4,1005LOYNPT/CAM B2G$1.60OFF,17,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153341,1005LOYNPT/CAM B2G$1.60OFF -4,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,.6000,y
1153343,1005LOYNPT/CAM B2G$1.60OFF -5,1005LOYNPT/CAM B2G$1.60OFF,16,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153343,1005LOYNPT/CAM B2G$1.60OFF -5,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,3.0000,Price Discount,.6000,y
1153336,1005LOYNPT/CAM B2G$1.60OFF -6,1005LOYNPT/CAM B2G$1.60OFF,15,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153336,1005LOYNPT/CAM B2G$1.60OFF -6,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,4.0000,Price Discount,.6000,y
1153340,1005LOYNPT/CAM B2G$1.60OFF -7,1005LOYNPT/CAM B2G$1.60OFF,14,n,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153340,1005LOYNPT/CAM B2G$1.60OFF -7,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,5.0000,Price Discount,.6000,y
1153344,1005LOYNPT/CAM B2G$1.80OFF -8,1005LOYNPT/CAM B2G$1.80OFF,13,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153344,1005LOYNPT/CAM B2G$1.80OFF -8,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,6.0000,Price Discount,.8000,y
1153346,1005LOYNPT/CAM B2G$1.80OFF -9,1005LOYNPT/CAM B2G$1.80OFF,12,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153346,1005LOYNPT/CAM B2G$1.80OFF -9,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,7.0000,Price Discount,.8000,y
1153348,1005LOYNPT/CAM B2G$1.90OFF -6,1005LOYNPT/CAM B2G$1.90OFF,15,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153348,1005LOYNPT/CAM B2G$1.90OFF -6,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,4.0000,Price Discount,.9000,y
1153352,1005LOYNPT/CAM B2G$1.90OFF -7,1005LOYNPT/CAM B2G$1.90OFF,14,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153352,1005LOYNPT/CAM B2G$1.90OFF -7,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,5.0000,Price Discount,.9000,y
1153342,1005LOYNPT/CAM B2G$2.00OFF -4,1005LOYNPT/CAM B2G$2.00OFF,17,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153342,1005LOYNPT/CAM B2G$2.00OFF -4,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153345,1005LOYNPT/CAM B2G$2.00OFF -5,1005LOYNPT/CAM B2G$2.00OFF,16,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153345,1005LOYNPT/CAM B2G$2.00OFF -5,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,3.0000,Price Discount,1.0000,y
1153351,1005LOYNPT/CAM B2G$2.00OFF-10,1005LOYNPT/CAM B2G$2.00OFF,11,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153351,1005LOYNPT/CAM B2G$2.00OFF-10,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,8.0000,Price Discount,1.0000,y
1153356,1005LOYNPT/CAM B2G$2.00OFF-11,1005LOYNPT/CAM B2G$2.00OFF,10,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153356,1005LOYNPT/CAM B2G$2.00OFF-11,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,9.0000,Price Discount,1.0000,y
1153357,1005LOYNPT/CAM B2G$2.20OFF -8,1005LOYNPT/CAM B2G$2.20OFF,13,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153357,1005LOYNPT/CAM B2G$2.20OFF -8,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,6.0000,Price Discount,1.2000,y
1153361,1005LOYNPT/CAM B2G$2.20OFF -9,1005LOYNPT/CAM B2G$2.20OFF,12,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153361,1005LOYNPT/CAM B2G$2.20OFF -9,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,7.0000,Price Discount,1.2000,y
1153333,1005LOYNPT/CAM B2G$2.20OFF-12,1005LOYNPT/CAM B2G$2.20OFF,9,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,10.0000,Price Discount,1.2000,n
1153333,1005LOYNPT/CAM B2G$2.20OFF-12,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153338,1005LOYNPT/CAM B2G$2.20OFF-13,1005LOYNPT/CAM B2G$2.20OFF,8,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153338,1005LOYNPT/CAM B2G$2.20OFF-13,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,11.0000,Price Discount,1.2000,n
1153355,1005LOYNPT/CAM B2G$2.40OFF-14,1005LOYNPT/CAM B2G$2.40OFF,7,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,12.0000,Price Discount,1.4000,n
1153355,1005LOYNPT/CAM B2G$2.40OFF-14,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153359,1005LOYNPT/CAM B2G$2.40OFF-15,1005LOYNPT/CAM B2G$2.40OFF,6,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153359,1005LOYNPT/CAM B2G$2.40OFF-15,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,13.0000,Price Discount,1.4000,n
1153347,1005LOYNPT/CAM B2G$2.50OFF -6,1005LOYNPT/CAM B2G$2.50OFF,15,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153347,1005LOYNPT/CAM B2G$2.50OFF -6,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,4.0000,Price Discount,1.5000,y
1153350,1005LOYNPT/CAM B2G$2.50OFF -7,1005LOYNPT/CAM B2G$2.50OFF,14,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153350,1005LOYNPT/CAM B2G$2.50OFF -7,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,5.0000,Price Discount,1.5000,y
1153368,1005LOYNPT/CAM B2G$2.50OFF-10,1005LOYNPT/CAM B2G$2.50OFF,11,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153368,1005LOYNPT/CAM B2G$2.50OFF-10,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,8.0000,Price Discount,1.5000,y
1153372,1005LOYNPT/CAM B2G$2.50OFF-11,1005LOYNPT/CAM B2G$2.50OFF,10,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153372,1005LOYNPT/CAM B2G$2.50OFF-11,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,9.0000,Price Discount,1.5000,y
1153365,1005LOYNPT/CAM B2G$2.60OFF-16,1005LOYNPT/CAM B2G$2.60OFF,5,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153365,1005LOYNPT/CAM B2G$2.60OFF-16,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,14.0000,Price Discount,1.6000,n
1153369,1005LOYNPT/CAM B2G$2.60OFF-17,1005LOYNPT/CAM B2G$2.60OFF,4,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153369,1005LOYNPT/CAM B2G$2.60OFF-17,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,15.0000,Price Discount,1.6000,n
1153363,1005LOYNPT/CAM B2G$2.80OFF-12,1005LOYNPT/CAM B2G$2.80OFF,9,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153363,1005LOYNPT/CAM B2G$2.80OFF-12,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,10.0000,Price Discount,1.8000,y
1153374,1005LOYNPT/CAM B2G$2.80OFF-13,1005LOYNPT/CAM B2G$2.80OFF,8,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153374,1005LOYNPT/CAM B2G$2.80OFF-13,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,11.0000,Price Discount,1.8000,y
1153371,1005LOYNPT/CAM B2G$2.80OFF-18,1005LOYNPT/CAM B2G$2.80OFF,3,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
1153371,1005LOYNPT/CAM B2G$2.80OFF-18,,,,,,,CAM/NEWPORT LOYALTY B2G$1,Quantity,16.0000,Price Discount,1.8000,n
1153354,1005LOYNPT/CAM B2G$3.00OFF -8,1005LOYNPT/CAM B2G$3.00OFF,13,y,2018-04-02,2018-05-27,y,CAM/NEWPORT LOYALTY B2G$1,Quantity,2.0000,Price Discount,1.0000,y
