999,999,1003577,0,2019-04-24 00:00:01
999,999,1003578,0,2019-04-24 00:00:01
999,999,1003579,0,2019-04-24 00:00:01
999,999,1003580,0,2019-04-24 00:00:01
999,999,1003581,0,2019-04-24 00:00:01
999,999,1003582,0,2019-04-24 00:00:01
999,999,1003583,0,2019-04-24 00:00:01
999,999,1003584,0,2019-04-24 00:00:01
999,999,1003585,0,2019-04-24 00:00:01
999,999,1003586,0,2019-04-24 00:00:01
999,999,1003587,45,2019-04-24 00:00:01
999,999,1003588,214,2019-04-24 00:00:01
999,999,1003593,0,2019-04-24 00:00:01
999,999,1003604,0,2019-04-24 00:00:01
999,999,1003617,63,2019-04-24 00:00:01
999,999,1003618,6,2019-04-24 00:00:01
999,999,1003619,0,2019-04-24 00:00:01
999,999,1003625,55,2019-04-24 00:00:01
999,999,1003629,0,2019-04-24 00:00:01
999,999,1003637,0,2019-04-24 00:00:01
999,999,1003643,0,2019-04-24 00:00:01
999,999,1003652,0,2019-04-24 00:00:01
999,999,1003661,0,2019-04-24 00:00:01
999,999,1003664,0,2019-04-24 00:00:01
999,999,1003665,0,2019-04-24 00:00:01
999,999,1003666,0,2019-04-24 00:00:01
999,999,1003678,0,2019-04-24 00:00:01
999,999,1003681,0,2019-04-24 00:00:01
999,999,1003697,0,2019-04-24 00:00:01
999,999,1003698,0,2019-04-24 00:00:01
999,999,1003699,0,2019-04-24 00:00:01
999,999,1003700,0,2019-04-24 00:00:01
999,999,1003701,0,2019-04-24 00:00:01
999,999,1003702,0,2019-04-24 00:00:01
999,999,1003703,0,2019-04-24 00:00:01
999,999,1003705,0,2019-04-24 00:00:01
999,999,1003712,0,2019-04-24 00:00:01
999,999,1003713,15,2019-04-24 00:00:01
999,999,1003727,0,2019-04-24 00:00:01
999,999,1003744,0,2019-04-24 00:00:01
999,999,1003747,22,2019-04-24 00:00:01
999,999,1003749,0,2019-04-24 00:00:01
999,999,1003775,68,2019-04-24 00:00:01
999,999,1003777,0,2019-04-24 00:00:01
999,999,1003780,96,2019-04-24 00:00:01
999,999,1003818,0,2019-04-24 00:00:01
999,999,1003821,0,2019-04-24 00:00:01
999,999,1003826,0,2019-04-24 00:00:01
999,999,1003827,0,2019-04-24 00:00:01
999,999,1003828,0,2019-04-24 00:00:01
999,999,1003829,0,2019-04-24 00:00:01
999,999,1003831,20,2019-04-24 00:00:01
999,999,1003832,44,2019-04-24 00:00:01
999,999,1003839,0,2019-04-24 00:00:01
999,999,1003858,28,2019-04-24 00:00:01
999,999,1003867,5,2019-04-24 00:00:01
999,999,1003868,3,2019-04-24 00:00:01
999,999,1003869,6,2019-04-24 00:00:01
999,999,1003903,0,2019-04-24 00:00:01
999,999,1003904,0,2019-04-24 00:00:01
999,999,1003905,0,2019-04-24 00:00:01
999,999,1003910,0,2019-04-24 00:00:01
999,999,1003913,0,2019-04-24 00:00:01
999,999,1003914,0,2019-04-24 00:00:01
999,999,1003915,0,2019-04-24 00:00:01
999,999,1003916,0,2019-04-24 00:00:01
999,999,1003918,0,2019-04-24 00:00:01
999,999,1003919,0,2019-04-24 00:00:01
999,999,1003920,0,2019-04-24 00:00:01
999,999,1003921,0,2019-04-24 00:00:01
999,999,1003925,0,2019-04-24 00:00:01
999,999,1003926,0,2019-04-24 00:00:01
999,999,1003928,0,2019-04-24 00:00:01
999,999,1003929,0,2019-04-24 00:00:01
999,999,1003930,0,2019-04-24 00:00:01
999,999,1003931,0,2019-04-24 00:00:01
999,999,1003932,0,2019-04-24 00:00:01
999,999,1003938,0,2019-04-24 00:00:01
999,999,1003940,0,2019-04-24 00:00:01
999,999,1003944,0,2019-04-24 00:00:01
999,999,1003945,0,2019-04-24 00:00:01
999,999,1003946,0,2019-04-24 00:00:01
999,999,1003948,0,2019-04-24 00:00:01
999,999,1003949,0,2019-04-24 00:00:01
